Wall time,Step,Value
1680920602.7237794,100,0.1663087010383606
1680920796.2164402,200,0.2783505320549011
1680920901.9201074,400,0.5
1680921012.360969,500,0.253472238779068
1680921099.288895,600,0.171875
1680921173.799285,700,0.38749998807907104
1680921299.2682076,800,0.3618154227733612
1680921415.840928,900,0.33447879552841187
1680921476.9725323,1000,0.34375
1680921632.667291,1100,0.296875
1680921774.4619937,1200,0.2395833134651184
1680921809.3581793,1300,0.03125
1680921907.840915,1400,0.4609375
1680921963.5874624,1500,0.3854166567325592
1680922090.048143,1600,0.4270833432674408
1680922149.6268802,1700,0.052083343267440796
1680922203.4124053,1800,0.4010416567325592
1680922338.166321,1900,0.37628865242004395
1680922473.193841,2000,0.2864583134651184
1680922556.813713,2100,0.3020833432674408
1680922595.8966143,2200,0.5
1680922628.648318,2300,0.5
1680922738.8104317,2400,0.3923611044883728
1680922872.9643354,2500,0.3402777910232544
1680922968.1888237,2600,0.2864583134651184
1680923057.7157378,2700,0.28125
1680923203.9019272,2800,0.5
1680923328.6332643,3000,0.5
1680923507.1722233,3100,0.3767361044883728
1680923603.405471,3300,0.17885524034500122
1680923793.0729213,3400,0.5
1680923889.9060526,3500,0.3038015365600586
1680924040.7407029,3600,0.26288658380508423
1680924114.1080868,3700,0.35788947343826294
1680924204.7839231,3800,0.33762887120246887
1680924407.9670548,3900,0.3130011558532715
1680924691.114841,4100,0.3541666865348816
1680924818.222718,4200,0.39791667461395264
1680925011.0899317,4400,0.36902204155921936
1680925076.4036174,4500,0.3964060842990875
1680925228.4739156,4600,0.49791666865348816
1680925342.8391445,4700,0.4010416567325592
1680925409.8820133,4800,0.5
1680925540.9109051,5000,0.5
1680925608.402155,5100,0.5
1680925716.732192,5200,0.453125
1680925835.0586474,5300,0.2900368571281433
1680925858.8706563,5400,0.5
1680925966.7614877,5500,0.5
1680926100.072932,5600,0.43541666865348816
1680926307.576871,5900,0.5
1680926404.1213412,6100,0.5
1680926481.937591,6200,0.3898809552192688
1680926569.5555174,6300,0.25100231170654297
1680926694.122212,6400,0.4237113296985626
1680926802.4467227,6600,0.5
1680926889.4086444,6700,0.4288194477558136
1680926940.6284113,6800,0.4285714328289032
1680926997.3438904,6900,0.5
1680927149.7679193,7000,0.5
1680927269.4581823,7200,0.36195287108421326
1680927393.2469652,7300,0.5
1680927511.2650955,7500,0.369415819644928
1680927588.8809006,7600,0.24128961563110352
1680927783.161032,7700,0.3125
1680928142.1864755,7800,0.2793170213699341
1680928176.6309566,7900,0.07291668653488159
1680928233.6337097,8000,0.5
1680928301.3395233,8100,0.11855670809745789
1680928432.687081,8200,0.4548611044883728
1680928664.3075578,8300,0.2922375798225403
1680928969.7879772,8500,0.4236111044883728
1680929066.7440827,8600,0.5
1680929163.7056394,8800,0.4427083134651184
1680929322.9072711,8900,0.5
1680929408.0055048,9000,0.3470790386199951
1680929576.7505794,9100,0.2604166865348816
1680929647.4639914,9200,0.375
1680929728.7433183,9300,0.2916666567325592
1680930015.4449902,9400,0.439681738615036
1680930084.8755214,9500,0.2760416567325592
1680930274.5044565,9700,0.4114583432674408
1680930320.9644449,9800,0.453125
1680930509.706309,9900,0.32083332538604736
1680930648.9517705,10000,0.4819319248199463
1680930807.513851,10100,0.25649699568748474
1680930951.1037233,10200,0.4895833134651184
