Wall time,Step,Value
1680920723.7059426,100,0.1918814480304718
1680920820.6962447,200,0.43195876479148865
1680920868.3186316,300,0.606249988079071
1680920999.521223,500,0.631271481513977
1680921160.7401252,600,0.5101067423820496
1680921356.5838027,700,0.442268043756485
1680921480.0427642,800,0.699999988079071
1680921606.1083663,900,0.6360824704170227
1680921837.0477579,1100,0.15131701529026031
1680921949.975976,1200,0.528124988079071
1680922142.6461115,1300,0.46243762969970703
1680922161.3188386,1400,0.699999988079071
1680922258.1540346,1500,0.5072916746139526
1680922418.3274755,1600,0.6557291746139526
1680922516.269145,1700,0.46990978717803955
1680922596.487198,1800,0.668749988079071
1680922757.275823,1900,0.699999988079071
1680922849.184221,2000,0.699999988079071
1680922894.2845304,2100,0.699999988079071
1680922997.2079878,2200,0.699999988079071
1680923209.5262465,2300,0.582812488079071
1680923312.175895,2400,0.20520833134651184
1680923478.047482,2500,0.5333333015441895
1680923599.3899179,2600,0.29374998807907104
1680923766.1562645,2700,0.43300577998161316
1680923877.9239175,2800,0.23608246445655823
1680923969.0516677,2900,0.504687488079071
1680924176.1263697,3000,0.44479164481163025
1680924379.4050212,3100,0.22083331644535065
1680924485.4263432,3200,0.23608246445655823
1680924575.057297,3300,0.6088541746139526
1680924647.3647308,3400,0.442268043756485
1680924799.4309275,3500,0.699999988079071
1680924855.694412,3600,0.28333333134651184
1680924992.2474563,3700,0.44665664434432983
1680925199.8579023,3800,0.19379250705242157
1680925355.5044403,3900,0.699999988079071
1680925463.6099145,4000,0.699999988079071
1680925663.1806805,4100,0.27349960803985596
1680925816.495779,4200,0.32499998807907104
1680925887.249903,4300,0.699999988079071
1680925966.421944,4400,0.12424242496490479
1680926123.8239267,4500,0.5265306234359741
1680926235.3973944,4600,0.36145833134651184
1680926436.1107059,4700,0.4029996991157532
1680926522.1844738,4800,0.43958333134651184
1680926654.661292,4900,0.5723958015441895
1680926751.338985,5000,0.699999988079071
1680926877.926661,5100,0.34948453307151794
1680926984.0802555,5200,0.3054821491241455
1680927067.3605735,5300,0.5576388835906982
1680927170.1332326,5400,0.36666664481163025
1680927260.4175951,5500,0.5487972497940063
