Wall time,Step,Value
1680920650.8114932,100,0.08462963253259659
1680920824.9554572,200,0.20000000298023224
1680920904.6244502,400,0.04375000298023224
1680920987.5744016,500,0.1380208283662796
1680921074.6679246,600,0.11527777463197708
1680921156.6776237,700,0.14166666567325592
1680921348.5705023,800,0.11895617842674255
1680921551.4816623,900,0.12183418869972229
1680921733.6034317,1100,0.17310459911823273
1680921798.7389202,1200,0.3344215452671051
1680921898.8025415,1300,0.1312692016363144
1680922104.874963,1400,0.24000000953674316
1680922243.0563805,1500,0.20000000298023224
1680922373.7432368,1600,0.1072988286614418
1680922517.3400495,1800,0.15333333611488342
1680922627.7909205,1900,0.20416668057441711
1680922663.786534,2000,0.03958332538604736
1680922775.5318344,2100,0.16180555522441864
1680922885.8072565,2200,0.3756944537162781
1680922978.5163903,2300,0.5515678524971008
1680923084.6280792,2400,0.3652777671813965
1680923205.4899378,2500,0.5414018034934998
1680923340.5661182,2600,0.21875
1680923540.4445899,2700,0.2599656581878662
1680923567.4610965,2800,0.1380208283662796
1680923687.6363726,2900,0.17499999701976776
1680923838.8191748,3000,0.10257469117641449
1680924008.0392032,3100,0.21732568740844727
1680924217.5859745,3200,0.2239583432674408
1680924346.871365,3300,0.09724012017250061
1680924508.7459028,3400,0.3361111283302307
1680924590.338803,3500,0.7166666984558105
1680924685.3730202,3700,0.6802083253860474
1680924852.022725,3800,0.4333333373069763
1680925015.9242628,3900,0.3671875
1680925102.156098,4000,0.24791665375232697
1680925148.007691,4100,0.7166666984558105
1680925244.5343776,4200,0.2663194537162781
1680925353.4029677,4300,0.37812501192092896
1680925431.3554633,4400,0.04693877696990967
1680925524.120144,4500,0.20000000298023224
1680925720.58054,4600,0.3886222243309021
1680926075.286603,4800,0.7427083253860474
1680926122.5163999,4900,0.7014175653457642
1680926179.6716619,5000,0.706250011920929
1680926286.2120595,5100,0.737500011920929
1680926374.4587333,5200,0.7192708253860474
1680926705.3280246,5300,0.7275326251983643
1680926752.5135045,5400,0.4114583134651184
1680926969.1430745,5600,0.6151041984558105
1680927071.673957,5700,0.43256014585494995
1680927146.3393836,5800,0.39375001192092896
1680927371.204629,5900,0.616935133934021
1680927559.4383051,6000,0.7479166984558105
1680927604.7226126,6100,0.768750011920929
1680927759.434346,6200,0.7516036629676819
1680927897.7729893,6300,0.7348958253860474
1680927962.290226,6400,0.718367338180542
1680928082.399112,6500,0.2979166805744171
1680928323.5142045,6600,0.6040405035018921
1680928456.8627305,6700,0.571258544921875
1680928623.9877355,6900,0.5378579497337341
1680928771.7943668,7000,0.7513889074325562
1680928838.0850976,7100,0.7479166984558105
1680928922.9916728,7200,0.7270833253860474
1680929064.9000535,7300,0.4635416865348816
1680929191.9052327,7400,0.7448740005493164
1680929364.3662884,7500,0.3837628960609436
1680929464.3200815,7600,0.7756944894790649
1680929496.2169504,7700,0.20000000298023224
1680929677.9353225,7800,0.5874999761581421
1680929789.9108,7900,0.7895833253860474
1680929941.9405909,8000,0.7551767826080322
1680930057.4745722,8100,0.47371387481689453
1680930122.5280788,8200,0.20000000298023224
1680930176.9119942,8300,0.5548611283302307
1680930323.396732,8400,0.3120146095752716
1680930393.178205,8500,0.5583333373069763
1680930559.3177116,8600,0.4739583432674408
1680930653.375705,8700,0.6958333253860474
1680930755.007773,8800,0.20000000298023224
1680930800.635305,8900,0.4583333432674408
1680930931.488965,9000,0.3756944537162781
1680931057.9318013,9100,0.5399054884910583
1680931165.4508123,9200,0.4815898835659027
1680931265.4835308,9300,0.469072163105011
1680931363.070625,9400,0.4583333432674408
1680931467.6731572,9500,0.548382043838501
1680931556.5885918,9600,0.4635416567325592
1680931701.151158,9700,0.46875
1680931812.1467404,9800,0.7326138019561768
1680931995.4571345,10000,0.4739583432674408
1680932096.612881,10100,0.4557291865348816
1680932220.6415715,10200,0.2979274094104767
1680932339.997892,10300,0.49990081787109375
1680932486.4154408,10400,0.5137613415718079
1680932654.5796306,10500,0.4087499976158142
1680932800.3272507,10600,0.20000000298023224
1680932913.3187952,10900,0.7166666984558105
1680932958.0039485,11000,0.20000000298023224
1680933113.0695899,11100,0.5259963274002075
1680933207.6766841,11200,0.21666665375232697
1680933301.1920016,11300,0.20000000298023224
1680933382.3107562,11400,0.20000000298023224
1680933448.4961429,11500,0.4427083432674408
1680933592.4551415,11600,0.20000000298023224
1680933732.5142322,11700,0.37250858545303345
1680933942.6606662,11900,0.3861111104488373
1680933983.5742455,12000,0.7583333253860474
1680934038.4805872,12100,0.7480777502059937
1680934102.7363126,12200,0.20000000298023224
1680934187.8806758,12300,0.20000000298023224
1680934265.5905595,12400,0.6362500190734863
1680934360.4622846,12500,0.3821428716182709
1680934593.8729882,12600,0.20000000298023224
1680934698.4133234,12700,0.20000000298023224
1680934748.909113,12800,0.20000000298023224
1680934879.6189866,12900,0.5481672286987305
1680934954.6987867,13000,0.737500011920929
1680934982.5231946,13100,0.7583333253860474
1680935100.7088032,13200,0.5670139193534851
1680935332.4132364,13300,0.5903457999229431
1680935463.7032354,13500,0.20000000298023224
1680935489.060224,13600,0.20000000298023224
1680935650.2860067,13700,0.3396907150745392
1680935725.1170232,13800,0.7351911664009094
1680935830.5640633,13900,0.3236111104488373
1680935937.800906,14000,0.20000000298023224
1680935987.124665,14100,0.453125
1680936232.338263,14200,0.5204166769981384
1680936360.4585454,14400,0.4635416567325592
1680936449.4823864,14500,0.20000000298023224
1680936585.193119,14600,0.5370740294456482
1680936661.1088073,14700,0.6865979433059692
1680936763.9213083,14800,0.5722222328186035
1680936807.5463274,14900,0.4791666567325592
1680936884.2333002,15000,0.5619487166404724
1680937053.9025586,15100,0.374355673789978
1680937152.741654,15200,0.20000000298023224
1680937227.5023782,15300,0.4739583432674408
1680937284.6339653,15400,0.20000000298023224
1680937392.3981452,15500,0.3861111104488373
1680937567.5963814,15600,0.4427083432674408
1680937606.035737,15700,0.7638101577758789
1680937794.7009387,15800,0.46875
1680937864.538124,15900,0.7583333253860474
1680938014.9865396,16000,0.7494949698448181
1680938124.1026843,16100,0.5426726937294006
1680938221.0866354,16200,0.46875
1680938317.7884767,16300,0.6958333253860474
1680938394.1463687,16400,0.737500011920929
1680938469.3286066,16500,0.4791666567325592
1680938646.5990906,16600,0.556776225566864
1680938737.922197,16700,0.48969072103500366
1680938908.8226206,16900,0.4233333468437195
1680939031.390545,17000,0.5013889074325562
1680939124.2836988,17100,0.3421606421470642
1680939160.454039,17200,0.20000000298023224
1680939240.8599682,17300,0.04375000298023224
1680939294.2056377,17400,0.4129166603088379
1680939514.3728955,17500,0.5028000473976135
1680939597.8537498,17600,0.20000000298023224
1680939687.463596,17700,0.20000000298023224
1680939819.2857406,17800,0.5481314659118652
1680939910.4919121,18000,0.479929119348526
1680940046.9928515,18100,0.6177083253860474
1680940231.8983982,18200,0.1270260512828827
1680940347.1501296,18300,0.7221938967704773
1680940422.1528227,18400,0.6888889074325562
1680940525.0568604,18500,0.4321003556251526
1680940616.2187479,18700,0.5722222328186035
1680940689.3058486,18800,0.6100569367408752
1680940897.1632025,18900,0.3744845390319824
1680940955.39451,19000,0.7587628960609436
1680941008.7742753,19100,0.12187500298023224
1680941043.2715955,19200,0.20000000298023224
1680941083.8407085,19300,0.3854166567325592
1680941196.24311,19400,0.3459049463272095
1680941307.542392,19500,0.7270833253860474
1680941366.8211665,19600,0.4583333432674408
1680941448.0248842,19700,0.19305555522441864
1680941463.107576,19800,0.3326388895511627
1680941633.2351718,20000,0.7483655214309692
