Wall time,Step,Value
1680866492.6779652,100,0.1905824840068817
1680866780.9568906,200,0.13333335518836975
1680866856.1267412,300,0.09236110001802444
1680866925.5960987,400,0.24166667461395264
1680866961.837522,500,0.21319445967674255
1680867161.949077,600,0.16562500596046448
1680867263.225464,700,0.19999141991138458
1680867382.8904052,800,0.1249999925494194
1680867513.7735426,900,0.2063010185956955
1680867636.6108773,1000,0.25138890743255615
1680867783.1446142,1100,0.19583335518836975
1680867983.7751281,1200,0.2289465069770813
1680868114.2425377,1300,0.12569443881511688
1680868222.7863796,1400,0.08958332240581512
1680868340.884415,1500,0.14667709171772003
1680868375.2962675,1600,0.2760416567325592
1680868593.6283503,1700,0.30000001192092896
1680868688.5848246,1800,0.11666664481163025
1680868710.5696654,1900,0.2525773048400879
1680868852.419039,2000,0.2502604126930237
1680869018.0220134,2100,0.21041665971279144
1680869131.6422317,2200,0.22291666269302368
1680869247.0905268,2300,0.1822916716337204
1680869350.159607,2400,0.2631944417953491
1680869483.7826831,2500,0.13360537588596344
1680869548.698864,2600,0.1978866010904312
1680869681.9216769,2700,0.1927083283662796
1680869788.2396872,2800,0.18541668355464935
1680869872.5727293,2900,0.1968929022550583
1680869945.7805154,3000,0.4114583432674408
1680870081.9382331,3100,0.20874999463558197
1680870148.5119054,3200,0.20468750596046448
1680870351.7813098,3300,0.2922704219818115
1680870475.3344464,3400,0.16979168355464935
1680870571.469346,3500,0.24635417759418488
1680870740.150489,3600,0.2647444009780884
1680870875.757747,3700,0.088541679084301
1680870973.8274095,3800,0.14798752963542938
1680871119.595665,3900,0.241567462682724
1680871303.9200995,4000,0.09795916080474854
1680871388.639675,4200,0.04895831644535065
1680871457.701843,4300,0.30000001192092896
1680871610.7827337,4400,0.24672619998455048
1680871768.1610513,4500,0.21736110746860504
1680871818.0107436,4600,0.18472222983837128
1680871922.2164736,4700,0.2395833283662796
1680872009.567977,4800,0.23568513989448547
1680872151.180969,4900,0.21875
1680872220.7029667,5000,0.1608247607946396
1680872278.9330692,5100,0.30000001192092896
1680872319.6741154,5200,0.30000001192092896
1680872450.452598,5300,0.3044270873069763
1680872591.4383228,5400,0.17178907990455627
1680872727.4127293,5600,0.30000001192092896
